,text,company,sentiment
8837,i just saw someone filming the #sxsw trade show floor w a teeny hand held steady cam for his iphone. #jealous,apple,1
8838,"free #sxsw streams/downloads via new free winamp app in android market, direct link to app download in market {link}",google,1
8839,i love how the mac:pc ratio is like 25 to 1 and the ipad:person ratio is like three-quarters to one #sxsw (seriously. ton of ipads),apple,1
8840,apple know their target audience. pop-up shop @mention sxsw to sell ipad 2 on launch day. #sxsw #apple,apple,1
8841,next #sxsw we're heading to is about designing ipad apps for baby boomers. what do you wish apps did that they don't yet? ^tg,apple,0
8842,don't know what bands to see at #sxsw?  the festival explorer austin edition will help you decide!  {link},neither,0
8843,wanna know where the fast cellular signal is at #sxsw? get coverage: austin for ios (free) for detailed maps - {link},neither,0
8844,wanna know where to get lunch during #sxsw without waiting 30min?  ask around. i did.  saved me lots of time.  {link},neither,0
8845,whatûªs new with blogger {link} #blogging #blogger #google #sxsw,google,0
8846,"from #sxsw: @mention says @mention playing with nfc for next gen devices. nexus s now, iphone 5 next?",apple,0
8847,free #sxsw: featured artists playlist on #itunes: {link} #freemusic,apple,0
8848,hipsters w/ oversized earphones pluged into the new ipad make me happy that texas has such loose gun laws #sxsw,apple,0
8849,we can't wait to give an ipad to someone at #sxsw. want in? just head to www.pep.jobs/upc to enter. (must be present to win),apple,0
8850,tired of waiting in line @mention stores? best buy in austin announces ipad2 on sale today. #sxswinfo #sxsw,apple,0
8851,@mention wanna sign up for the beta: {link} #sxsw #hhrs,neither,0
8852,"case you wanna stalk me: google, austinjs, rocksauce, then shang. i will accomplish all of these things. #sxsw",google,0
8853,"lightbox wants to be android's new camera, raises $1.1 million from valley players bit.ly/ea1zgd #sxsw #betainvites",google,0
8854,"location wars are heating up in austin. google latitude launching check-in offers, &quot;mayorships&quot;, ... {link} #sxsw",google,0
8855,"if there was a popup store in austin that sold nothing but iphone battery extenders, it would make so much money. #sxsw",apple,0
8856,if there was ever any doubt on the influence of apple on the innovation community just have a look a #sxsw ipads and iphone4's everywhere..,apple,1
8857,"i wish i was in austin, if only for the free ipad 2s. #sxsw",apple,1
8858,@mention was just chatting with someone about the proliferation of ipad 2 at #sxsw - like an ipad reunion.,apple,0
8859,"mashable was there to talk to line takers, many of whom spent the better part of the ...  #ipad #sxsw #gadgets {link}",apple,0
8860,"the line was too long the other day... but i'm just curious anyway :p #sxsw (@mention apple store, sxsw w/ 4 others) {link}",apple,0
8861,@mention was your #sxsw ipad talk along the same lines as your ipad talk at 360idev? or is it basically different content?,apple,0
8862,"about to watch &quot;something ventured&quot;, a documentary about the entrepreneurs behind apple, intel, cisco &amp; atari. filmakers in attendence #sxsw",apple,0
8863,"the only way you truly understand a material is by making things with it.  jonathan ive , apple vp design   #sxsw",apple,0
8864,#sxsw crowd in austin swarms for ipad 2 launch {link} via @mention - sadly i wasn't one of them :-(,apple,1
8865,#sxsw crowd in austin swarms for ipad 2 launch {link} via @mention - sadly i wasn't one of them :-( (via @mention,apple,1
8866,#sxsw crowd swarms for #ipad2 launch {link} via @mention #sxsw2011 #apple,apple,1
8867,#sxsw crowd swarms for ipad 2 launch  | @mention {link},apple,1
8868,#sxsw crowd swarms for ipad 2 launch - {link} (via @mention,apple,1
8869,#sxsw crowd swarms for ipad 2 launch {link} via @mention,apple,1
8870,looking fwd to ipad dj @mention at our @mention after dark party tonight. great first day #sxsw! {link},apple,1
8871,sxsw: crowds for ipad 2 launch - cnn {link} #sxsw,apple,0
8872,@mention we are actually giving away 10 #free #taplynx #iphone and #ipad app licences away for #sxsw! bit.ly/pushsxsw11. check us out!,apple,0
8873,@mention we are in line at the apple pop-up store at #sxsw. less than 50 people in line at 1pm! #score,apple,0
8874,@mention we are working towards android but it won't be ready by #sxsw. thanks for the interest!,google,0
8875,@mention we can offer an apple and some tinfoil. #sxsw?,apple,0
8876,@mention we were on the right track rt @mention clever - apple set to open popup shop in core of #sxsw action {link},apple,1
8877,crowley: we're growing up. foursquare  competitors are now facebook &amp; google. #checkins #sxsw #ketchsx,google,0
8878,"@mention we're tight w/ google. lot of my friends work there, employees used to work there. we're tight w/ them, tight w/ twitter. #sxsw",google,1
8879,readwriteweb is reporting google might launch its new social network at #sxsw today -- {link},google,0
8880,#sxsw i tweeted too fast it appears google may do a preview today of circles their new social endeavor.,google,1
8881,"i'll be tweeting out #sxsw sessions i'm going to.  up first: young entrepreneurs, marissa mayer of google and @mention of wordpress",google,0
8882,@mention welcome! enjoy #sxsw and ride anywhere in austin for $10 . dwnld the #groundlink app{link} booth 437,neither,0
8883,@mention well #sxsw is an ipad commercial ... but i want to minimize the wear and tear of my laptop.,apple,0
8884,@mention well i did hear that someone was gonna setup a pop up apple store during #sxsw .  oh wait...that wasnt about the fruit?,apple,0
8885,@mention well put. totally agree! #apple #sxsw,apple,0
8886,"@mention well, i hope you make it easier for me to find you. i have a little android who wants to say hi! #sxsw#",google,1
8887,wish you went to #sxsw? we got you covered! day 1 recap {link} from coyne's @mention and @mention,neither,0
8888,"i wish i were at #sxsw. i wish i had an ipad 2. there, i said it.",apple,1
8889,ummmm...awesome? party? rt djroe apple store downtown austin open til midnight. #sxsw,apple,1
8890,this is awesome....   how i got an ipad 2 during #sxsw! {link} via @mention,apple,0
8891,@mention what are the chances they'll have a booth selling new ipad 2s? #sxsw,apple,1
8892,@mention what did you think of google presentation? nice to see more retail peeps at #sxsw,google,1
8893,@mention what is the most optimal way to access my lanyrd account on my iphone while at #sxsw?,apple,0
8894,@mention what size did you get? did you got the apple pop store they opened up at #sxsw,apple,0
8895,"@mention what, *the* guy kawasaki? former apple evangelist? wanw! #sxsw",apple,0
8896,"@mention what's going on at #sxsw today? share photos, video with ireport: {link} or through cnn iphone app!",apple,1
8897,"friends: what's going on at #sxsw today? share photos, video with @mention {link} or through cnn iphone app!",apple,0
8898,"@mention what's the wait time lookin like? the apple store up north is already sold out, any word on the #sxsw inventory?",apple,1
8899,"deciding when to release a product is an art, not a science - @mention at @mention #sxsw",neither,0
8900,@mention where is the temp #apple store at #sxsw?,apple,0
8901,@mention where's the apple #sxsw set-up? can anyone get in?,apple,0
8902,@mention which is to say ipad is going to be ubiquitous a lot faster than anyone expected a year or even 6 mo. ago. #newsapps #sxsw,apple,0
8903,debating which laptop to take to #sxsw when i'd rather be taking an ipad 2. #firstworldproblems,apple,1
8904,black or white ipad?  #sxsw #ipad2,apple,0
8905,we see a white ipad 2! rt @mention now you know what @mention apartment at #sxsw looks like... needs more wires {link},apple,1
8906,"@mention who said you won't be able to get the ipad 2 at #sxsw? 

apple is opening a pop-up store in austin for sxsw {link}",apple,1
8907,curious. why was google surprised by the usage of the delete button in the gmail mobile app? #sxswdad #sxsw,google,0
8908,"@mention why? google #sxsw austin, texas 2011! that's why!",google,0
8909,post: sxswi 2011. day 1. #bpm @mention #sxsw {link} - surprised to run into two other bpm folks!  and a pop-up apple store,apple,0
8910,"from #sxswi... rt @mention google says the future is location, location, location: {link} #sxsw #cnn",google,0
8911,livetapp will be raffling off an ipad 2 at #sxsw - check-in (and tweet it) at any sxsw show and you'll be entered to win! #music #rewards,apple,1
8912,@mention will we get the #android update by/for #sxsw? at least an alpha? need testers?,google,0
8913,time to switch to @mention on my iphone so i can zip all the #sxsw chatter.,apple,0
8914,chilling with @mention at the big hair station at the google party at maggie mays. #sxsw {link},google,0
8915,partying with #android and @mention #sxsw @mention lustre pearl {link},google,0
8916,"at #sxsw with a thirsty gadget? using @mention charge anywhere for my iphone, happy to share some juice.",apple,1
8917,at #sxsw with an iphone? use free ispyart app to send your photos of the #artallaround to @mention {link},apple,0
8918,jonathan with zaggle showed us a cool free texting app for iphone called zms @mention #sxsw,apple,1
8919,"current twitter feed: devastation in japan, parties/panels at #sxsw, ipad 2 and @mention artifacts and recollections from five years ago.",apple,0
8920,get the owle bubo for iphone with a $20 off coupon use code sbsw2011  #sxsw #sxswfilm #sxswi #almedia,apple,0
8921,anyone down at #sxsw wanna bring me back a windows foam 7? {link} #microsoft,neither,0
8922,"walkin down the street @mention is navigating via google, i'm tweeting and random guy is yelping!! welcome to #sxsw!!",google,1
8923,"google arwords, arsense anyone? #arsxsw #sxsw #darknet",google,0
8924,@mention worked with @mention to create open-source s2 to fill the gap needed by location-based applications that use nosql db model #sxsw,neither,0
8925,umm that would be @mention ûï@mention i keep winning shit! thanks @mention for the killer ipad case. #sxswû,apple,1
8926,#yourmom would prob have more to say about designing ipad apps than u do. #sxsw,apple,0
8927,"@mention wow - a gold's gym underneath an apple store. kind of you in a nutshell, right? #sxsw",apple,0
8928,@mention wow! you just came up in my google results for perma!! #ws #sxsw,google,0
8929,clearly #wp7dev won the mobile smackdown v iphone and android at iron dev #sxsw. kudos @mention,both,0
8930,#ipad #news #apps not popular with the #kids. {link} #the_daily is a terrible concept anyway #sxsw,apple,0
8931,video shows a guy hacking times sq billboards w/ his iphone. real or not? {link} #sxsw,apple,0
